image_path,class_name
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_314.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1573.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1006.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (381).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_336maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1267).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (183).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1331).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1652.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_146.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (645).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_687.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (974).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1406.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_244maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_494maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (366).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_28maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1402.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (414).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (938).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1142.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1317).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (879).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_330.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_652maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1012).JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1059).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (697).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (883).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (483).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1362).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_246maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (455).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (179).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_207maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1496).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_409maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_208maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_118.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_873.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1099).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_385.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1103.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_508maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1842).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1109.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_877.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (925).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (991).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1489.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1042).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_668maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (548).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_207.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_935.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (242).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1149.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Corn_Health (185).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_82maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_44maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1323.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (613).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (817).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_823.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_622maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (724).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1284.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_194maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (4).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_158maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_477maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1470).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_434.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_103maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1473.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_72maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1320.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1134).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_33maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1550).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_126maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_93.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (478).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1279.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1151.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1490).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_318maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (765).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_68maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (13).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_785maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (581).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1002.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_564maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_803.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (834).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_300maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Corn_Health (161).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_488.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_285maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (714).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1280.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1166.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1226).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_397.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_205maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_140maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1525.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1057).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1409).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1449).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1315.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_602.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_808maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_155.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1566.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_30.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1227).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_534.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_585maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_531maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (379).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_247maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (524).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (473).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (252).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1176).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1205).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (383).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (303).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1351).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1285).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (783).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1315).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (369).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1431).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_215.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_666maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_637maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_695.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (565).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (88).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (358).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_624.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_499.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Corn_Health (167).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1829).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1794).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1354).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (229).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1740).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_198maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_881.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (456).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_67maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1463).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1728).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (616).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1009.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (756).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (364).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_51.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_289maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_604maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1686).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1183.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_693.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (314).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_179maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1569.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (36).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (42).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1264.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (663).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_133maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Corn_Health (218).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_70maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1246.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_831.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (11).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_681maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (236).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_77.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1394.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (588).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_842.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (80).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_719maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_129.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1241).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (784).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1022).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (463).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (55).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1023).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (307).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (742).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1211.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1486).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_163maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_479.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1637).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_814.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_360maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1346).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (720).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1311.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_124maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1536).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1411).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (194).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_466.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1062.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_344maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (586).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1252).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_620maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_681.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1491.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (489).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_556maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1340).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_268.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (417).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1138.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1697).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (112).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (146).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (109).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1391).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (637).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (247).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_178.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (225).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (827).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1556).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_261.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_22.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_237maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (263).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1171.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (543).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_570maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_748maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (156).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (633).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_836.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_567maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (218).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1562.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (1058).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_876.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1501).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (666).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_337maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_696.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_292.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_240.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1836).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_130.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_422maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1617).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (571).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_336.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (844).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_614.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_715maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_514.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_739maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (691).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_549.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1785).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (744).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_192.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (698).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_45maize_valid_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_241maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (362).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_353.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_1234.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1178).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_256.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1332).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_516.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1810).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_307.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_794.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1197).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1605).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_49maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (907).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/PlantVillage_Corn_Health (345).jpg,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_987.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_265.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_HEALTHY_934.JPEG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_186maize_train_healthy.JPG,Healthy
/content/maize-disease-detection/data/processed/Healthy/Mendeley_Healthy (1600).jpg,Healthy
