image_path,class_name,lesion_score
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1051maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1125
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_153maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3339
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_338maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.801
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2689maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4962
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_34maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9117
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1578maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3827
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_246maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4833
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2114maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5673
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1099maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2511
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2847maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.725
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1049maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3668
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2621maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5728
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_229maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0574
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1530maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5159
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2700maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3872
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2252maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2476
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_85maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2125
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2293maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1092
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_74maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1435
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1323maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.842
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_800maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2692
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_830maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.539
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_915maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4497
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_202maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3614
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2399maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3875
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_708maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3477
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_787maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0149
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_977maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6109
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_132maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1033
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_218maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1634
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2067maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5278
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_259maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1292
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_529maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0669
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2019maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5951
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2622maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.77
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_235maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1626
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1824maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6075
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_798maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3019
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1571maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1245
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_260maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5851
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2276maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9401
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1583maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0871
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2007maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3817
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2735maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7435
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_91maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5189
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2253maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0611
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1341maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7509
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1393maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5564
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_132maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1915
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1302maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7313
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_204maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0888
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_373maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5589
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1916maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6356
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_43maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5165
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_924maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7395
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1187maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5834
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_302maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9356
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1142maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9168
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1253maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5015
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1546maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1387
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_142maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7302
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2416maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1462
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1932maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2499
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2711maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5887
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_270maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6088
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1033maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9693
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2491maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3518
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_867maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9346
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1235maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8268
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2815maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4097
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2049maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8814
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1825maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4182
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2692maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.378
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1238maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7858
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_20maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2733
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_781maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1367
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_974maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7684
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1260maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6085
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_114maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2202
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_562maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4635
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1290maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9914
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1631maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1533
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_173maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.536
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2082maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9113
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1174maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5279
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_582maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.26
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_62maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2213
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1909maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9331
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_279maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.216
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1920maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7166
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2157maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4538
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2085maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.412
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2036maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4416
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2005maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.339
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1319maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8715
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3714maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1352
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_225maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3995
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_438maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9169
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1617maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3162
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1072maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9387
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1365maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9422
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2479maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9765
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1155maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4258
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1939maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1486
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1190maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5946
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_47maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5223
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1113maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0398
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_786maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1284
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2468maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1956
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2381maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3114
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1865maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6892
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1418maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4646
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2295maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2994
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_659maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6388
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2338maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.387
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2075maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7027
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2487maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2173
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2882maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3549
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1141maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9234
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_891maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7454
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_801maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1008
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1104maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8281
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_106maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4776
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2827maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.625
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_727maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5495
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_863maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5728
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_51maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.447
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_574maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5292
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1103maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4522
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1708maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3293
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1801maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_417maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9622
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2359maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3544
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1125maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4707
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1293maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8456
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1847maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3208
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1870maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.905
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2291maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1008
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2341maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0149
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2442maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3975
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_997maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6511
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2888maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5422
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_75maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2157
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1369maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9874
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1449maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1786
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1645maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1367
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1278maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9914
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2839maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7705
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_960maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7494
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_195maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3393
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1437maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8207
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2497maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4889
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2768maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4643
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_523maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.869
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2499maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5002
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1140maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9365
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_134maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.634
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1903maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4612
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_947maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.768
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1925maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1763
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1827maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5584
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_301maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0799
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2543maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5935
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_585maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6091
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1195maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4826
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_224maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5865
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_395maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4256
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_436maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7179
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2329maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5995
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1362maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4973
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1877maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6388
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1038maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4036
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2144maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8392
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_335maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9415
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2665maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9147
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2187maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4382
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_587maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3162
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2225maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9348
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1837maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5473
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1143maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9077
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_643maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5049
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1034maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9515
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_932maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4947
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1078maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5769
